cumulative_rewards,euclidian_distance,object_size,regret,time_spent
344.0,0.875,64.0,489.333333333,0.860429048538
768.0,0.0245490981964,64.0,65.3333333333,0.98432803154
425.0,0.125,64.0,408.333333333,1.2425069809
460.0,0.42747995992,64.0,373.333333333,1.33213186264
562.0,0.762399799599,64.0,271.333333333,0.945862054825
369.0,0.125,64.0,464.333333333,1.10456705093
688.0,0.0261773547094,64.0,145.333333333,0.788864135742
582.0,0.0625,64.0,251.333333333,0.798246145248
802.0,0.303857715431,64.0,31.3333333333,0.918885946274
684.0,0.0167835671343,64.0,149.333333333,0.814122915268
667.0,0.00526052104208,64.0,166.333333333,0.788394927979
326.0,0.0625,64.0,507.333333333,0.766583919525
511.0,0.875,64.0,322.333333333,0.882765054703
603.0,0.0625,64.0,230.333333333,0.75028014183
262.0,0.03125,64.0,571.333333333,0.806938171387
729.0,0.0538577154309,64.0,104.333333333,1.06923389435
561.0,0.0625,64.0,272.333333333,0.889260053635
238.0,0.875,64.0,595.333333333,0.772552013397
225.0,0.0625,64.0,608.333333333,1.91501808167
252.0,0.0625,64.0,581.333333333,1.43983101845
610.0,0.826903807615,64.0,223.333333333,0.981266021729
556.0,0.125,64.0,277.333333333,0.84992313385
310.0,0.0625,64.0,523.333333333,0.894407987595
586.0,0.125,64.0,247.333333333,0.96634888649
778.0,0.173597194389,64.0,55.3333333333,0.993499994278
595.0,0.0625,64.0,238.333333333,0.891767024994
574.0,0.375,64.0,259.333333333,1.09248209
399.0,0.5625,64.0,434.333333333,0.810907125473
644.0,0.00275551102204,64.0,189.333333333,0.79944396019
416.0,0.6875,64.0,417.333333333,0.888728141785
161.0,0.375,64.0,672.333333333,0.867833137512
803.0,0.75,64.0,30.3333333333,0.957572937012
343.0,0.0625,64.0,490.333333333,0.879580974579
541.0,0.0625,64.0,292.333333333,0.914923191071
603.0,0.125,64.0,230.333333333,0.906399011612
445.0,0.75,64.0,388.333333333,1.05037713051
193.0,0.0625,64.0,640.333333333,1.00405693054
323.0,0.1875,64.0,510.333333333,0.75613117218
252.0,0.875,64.0,581.333333333,0.786007165909
157.0,0.0625,64.0,676.333333333,0.788161039352
597.0,0.0859218436874,64.0,236.333333333,0.78378200531
747.0,0.162074148297,64.0,86.3333333333,0.840585947037
742.0,0.454659318637,64.0,91.3333333333,0.996661901474
694.0,0.0343186372745,64.0,139.333333333,1.11859798431
54.0,0.0625,64.0,779.333333333,1.15349888802
305.0,0.375,64.0,528.333333333,0.920353889465
363.0,0.625,64.0,470.333333333,0.718096017838
194.0,0.0625,64.0,639.333333333,0.77973484993
370.0,0.0625,64.0,463.333333333,0.791246175766
774.0,0.0738977955912,64.0,59.3333333333,0.737677812576
116.0,0.25,64.0,717.333333333,0.831568002701
668.0,0.0523547094188,64.0,165.333333333,0.776257038116
174.0,0.75,64.0,659.333333333,0.801045894623
677.0,0.625,64.0,156.333333333,0.786748886108
140.0,0.75,64.0,693.333333333,0.788542985916
685.0,0.0112725450902,64.0,148.333333333,0.815732955933
159.0,0.6875,64.0,674.333333333,0.808603048325
432.0,0.0428356713427,64.0,401.333333333,0.734959840775
757.0,0.440631262525,64.0,76.3333333333,0.74827003479
368.0,0.03125,64.0,465.333333333,0.747331142426
195.0,0.375,64.0,638.333333333,0.839954137802
554.0,0.75,64.0,279.333333333,0.798023939133
452.0,0.0368236472946,64.0,381.333333333,0.750236988068
439.0,0.00363226452906,64.0,394.333333333,0.763374090195
567.0,0.00450901803607,64.0,266.333333333,0.794130086899
532.0,0.9375,64.0,301.333333333,0.794972896576
255.0,0.25,64.0,578.333333333,0.782763957977
138.0,0.03125,64.0,695.333333333,1.16147494316
348.0,0.75,64.0,485.333333333,0.764742851257
798.0,0.302354709419,64.0,35.3333333333,0.739351987839
766.0,0.0593687374749,64.0,67.3333333333,0.821799039841
714.0,0.106462925852,64.0,119.333333333,0.848861932755
632.0,0.0493486973948,64.0,201.333333333,0.829147100449
648.0,0.125,64.0,185.333333333,0.748440980911
773.0,0.468687374749,64.0,60.3333333333,0.91179394722
491.0,0.816883767535,64.0,342.333333333,0.874616861343
601.0,0.0063877755511,64.0,232.333333333,1.30672383308
320.0,0.0625,64.0,513.333333333,1.32783699036
655.0,0.0834168336673,64.0,178.333333333,0.884392976761
121.0,0.25,64.0,712.333333333,1.15868282318
323.0,0.375,64.0,510.333333333,1.41477584839
136.0,0.5,64.0,697.333333333,1.25844407082
596.0,0.125,64.0,237.333333333,1.2976539135
556.0,0.0265531062124,64.0,277.333333333,2.19699883461
592.0,0.625,64.0,241.333333333,0.730895042419
574.0,0.0625,64.0,259.333333333,0.873060941696
236.0,0.875,64.0,597.333333333,0.766411066055
242.0,0.875,64.0,591.333333333,0.773256063461
298.0,0.0625,64.0,535.333333333,0.77799987793
503.0,0.875,64.0,330.333333333,0.729281902313
685.0,0.75,64.0,148.333333333,0.793081045151
744.0,0.0343186372745,64.0,89.3333333333,0.831065893173
651.0,0.0202905811623,64.0,182.333333333,0.88006401062
290.0,0.875,64.0,543.333333333,2.62794399261
751.0,0.0313126252505,64.0,82.3333333333,2.35248398781
781.0,0.875,64.0,52.3333333333,3.86196398735
580.0,0.125,64.0,253.333333333,3.22700285912
571.0,0.693887775551,64.0,262.333333333,1.92409801483
170.0,0.0625,64.0,663.333333333,1.31779003143
486.0,0.857339679359,64.0,347.333333333,1.76585388184
617.0,0.125,64.0,216.333333333,2.40334200859
427.0,0.375,64.0,406.333333333,1.75734186172
283.0,0.375,64.0,550.333333333,1.89685893059
457.0,0.064879759519,64.0,376.333333333,2.24393582344
227.0,0.0625,64.0,606.333333333,1.22317385674
434.0,0.125,64.0,399.333333333,0.777940034866
534.0,0.0328156312625,64.0,299.333333333,0.787568092346
516.0,0.375,64.0,317.333333333,0.744513988495
751.0,0.0162825651303,64.0,82.3333333333,0.815244913101
750.0,0.0698897795591,64.0,83.3333333333,0.749145030975
145.0,0.9375,64.0,688.333333333,0.915295124054
572.0,0.0216683366733,64.0,261.333333333,0.820368051529
415.0,0.693887775551,64.0,418.333333333,0.811540126801
570.0,0.125,64.0,263.333333333,0.73326587677
60.0,0.03125,64.0,773.333333333,0.758769989014
274.0,0.875,64.0,559.333333333,2.47521090508
768.0,0.556863727455,64.0,65.3333333333,0.988966941833
566.0,0.125,64.0,267.333333333,1.38929390907
842.0,0.109719438878,64.0,-8.66666666667,1.59534597397
153.0,0.8125,64.0,680.333333333,1.1105890274
567.0,0.0625,64.0,266.333333333,0.977125167847
633.0,0.0625,64.0,200.333333333,1.16707897186
546.0,0.25,64.0,287.333333333,1.33765292168
802.0,0.411322645291,64.0,31.3333333333,1.58696985245
759.0,0.0343186372745,64.0,74.3333333333,2.13710403442
753.0,0.115981963928,64.0,80.3333333333,2.03039193153
459.0,0.875,64.0,374.333333333,1.62348794937
375.0,0.4375,64.0,458.333333333,1.67777705193
249.0,0.75,64.0,584.333333333,1.69761300087
585.0,0.125,64.0,248.333333333,0.956444978714
567.0,0.0625,64.0,266.333333333,0.943546056747
680.0,0.0115230460922,64.0,153.333333333,0.956239938736
579.0,0.00726452905812,64.0,254.333333333,0.967177152634
118.0,0.03125,64.0,715.333333333,0.994791030884
402.0,0.875,64.0,431.333333333,1.16198015213
587.0,0.0625,64.0,246.333333333,0.9263651371
540.0,0.625,64.0,293.333333333,0.797898054123
692.0,0.0343186372745,64.0,141.333333333,0.731732845306
799.0,0.875,64.0,34.3333333333,0.829962015152
456.0,0.0625,64.0,377.333333333,0.820265054703
422.0,0.875,64.0,411.333333333,0.818320035934
776.0,0.0187875751503,64.0,57.3333333333,0.780360937119
429.0,0.8125,64.0,404.333333333,1.06459403038
476.0,0.375,64.0,357.333333333,1.27228498459
686.0,0.810871743487,64.0,147.333333333,1.15178585052
204.0,0.0625,64.0,629.333333333,1.23696303368
229.0,0.875,64.0,604.333333333,0.977739095688
181.0,0.125,64.0,652.333333333,1.58145213127
594.0,0.125,64.0,239.333333333,0.836071014404
447.0,0.566883767535,64.0,386.333333333,1.08471393585
564.0,0.125,64.0,269.333333333,0.854187011719
699.0,0.0205410821643,64.0,134.333333333,0.76337480545
535.0,0.0127755511022,64.0,298.333333333,0.937605142593
223.0,0.125,64.0,610.333333333,0.927541971207
762.0,0.10871743487,64.0,71.3333333333,0.894141197205
582.0,0.125,64.0,251.333333333,0.834313154221
558.0,0.0625,64.0,275.333333333,0.879938840866
293.0,0.375,64.0,540.333333333,0.868023872375
722.0,0.308867735471,64.0,111.333333333,0.784998178482
535.0,0.5625,64.0,298.333333333,0.902853012085
456.0,0.5625,64.0,377.333333333,0.852912902832
591.0,0.125,64.0,242.333333333,0.79246711731
444.0,0.03125,64.0,389.333333333,0.916471004486
226.0,0.3125,64.0,607.333333333,0.892392873764
691.0,0.673847695391,64.0,142.333333333,0.879369974136
71.0,0.8125,64.0,762.333333333,0.860337018967
727.0,0.059869739479,64.0,106.333333333,0.794960021973
395.0,0.375,64.0,438.333333333,0.77404499054
275.0,0.03125,64.0,558.333333333,0.878234863281
580.0,0.75,64.0,253.333333333,0.908925056458
538.0,0.125,64.0,295.333333333,0.785634040833
640.0,0.00926853707415,64.0,193.333333333,0.79949593544
411.0,0.75,64.0,422.333333333,0.812345981598
289.0,0.875,64.0,544.333333333,0.818209886551
548.0,0.0232965931864,64.0,285.333333333,0.822566986084
551.0,0.75,64.0,282.333333333,0.844244003296
240.0,0.75,64.0,593.333333333,0.943775892258
599.0,0.0353206412826,64.0,234.333333333,0.91791009903
174.0,0.9375,64.0,659.333333333,0.892134904861
133.0,0.875,64.0,700.333333333,0.986905097961
718.0,0.810871743487,64.0,115.333333333,1.1865670681
107.0,0.0625,64.0,726.333333333,0.857624053955
593.0,0.125,64.0,240.333333333,0.766372919083
559.0,0.0368236472946,64.0,274.333333333,1.07294607162
697.0,0.25,64.0,136.333333333,0.996734142303
525.0,0.312875751503,64.0,308.333333333,0.91845202446
767.0,0.168086172345,64.0,66.3333333333,0.958912134171
674.0,0.0245490981964,64.0,159.333333333,0.891459941864
602.0,0.0473446893788,64.0,231.333333333,0.812577962875
635.0,0.0593687374749,64.0,198.333333333,0.750704050064
669.0,0.25,64.0,164.333333333,1.04822015762
750.0,0.625,64.0,83.3333333333,1.25311207771
382.0,0.625,64.0,451.333333333,1.61223888397
555.0,0.125,64.0,278.333333333,2.23022317886
702.0,0.625,64.0,131.333333333,0.778841018677
791.0,0.0904308617234,64.0,42.3333333333,0.95296216011
283.0,0.794463927856,64.0,550.333333333,1.49138617516
592.0,0.635771543086,64.0,241.333333333,1.0090610981
637.0,0.00926853707415,64.0,196.333333333,0.835727930069
822.0,0.75,64.0,11.3333333333,0.826363801956
236.0,0.75,64.0,597.333333333,0.774307012558
581.0,0.125,64.0,252.333333333,1.22773599625
284.0,0.0625,64.0,549.333333333,0.811945915222
780.0,0.0343186372745,64.0,53.3333333333,0.905147075653
747.0,0.49749498998,64.0,86.3333333333,0.886425971985
662.0,0.0065130260521,64.0,171.333333333,0.973294019699
753.0,0.0237975951904,64.0,80.3333333333,0.82693696022
773.0,0.128507014028,64.0,60.3333333333,0.73654794693
417.0,0.9375,64.0,416.333333333,0.826143026352
708.0,0.0514779559118,64.0,125.333333333,1.1522591114
681.0,0.375,64.0,152.333333333,0.826688051224
410.0,0.125,64.0,423.333333333,0.883062124252
722.0,0.0683867735471,64.0,111.333333333,0.926182985306
617.0,0.786823647295,64.0,216.333333333,0.93497800827
456.0,0.643411823647,64.0,377.333333333,0.948641061783
741.0,0.258266533066,64.0,92.3333333333,1.69692492485
506.0,0.576903807615,64.0,327.333333333,0.769047021866
426.0,0.3125,64.0,407.333333333,1.0659840107
601.0,0.0625,64.0,232.333333333,0.924101114273
731.0,0.0488476953908,64.0,102.333333333,0.882141828537
830.0,0.724699398798,64.0,3.33333333333,1.03622984886
403.0,0.875,64.0,430.333333333,1.18092012405
581.0,0.125,64.0,252.333333333,0.719663143158
794.0,0.0247995991984,64.0,39.3333333333,0.786082983017
593.0,0.0625,64.0,240.333333333,0.720289945602
98.0,0.25,64.0,735.333333333,1.03990292549
316.0,0.25,64.0,517.333333333,1.37443304062
692.0,0.760771543086,64.0,141.333333333,1.91608595848
706.0,0.0354458917836,64.0,127.333333333,1.42804408073
750.0,0.0939378757515,64.0,83.3333333333,1.04737281799
383.0,0.0548597194389,64.0,450.333333333,0.985345840454
589.0,0.125,64.0,244.333333333,0.856283903122
665.0,0.0415831663327,64.0,168.333333333,0.86358499527
438.0,0.625,64.0,395.333333333,0.852647066116
794.0,0.75,64.0,39.3333333333,0.763382911682
581.0,0.0553607214429,64.0,252.333333333,0.893218040466
453.0,0.75,64.0,380.333333333,1.29368495941
31.0,0.03125,64.0,802.333333333,0.958766937256
576.0,0.375,64.0,257.333333333,0.856194972992
52.0,0.96875,64.0,781.333333333,0.904535055161
555.0,0.514403807615,64.0,278.333333333,1.13244986534
674.0,0.0215430861723,64.0,159.333333333,0.824054002762
482.0,0.1875,64.0,351.333333333,0.802265882492
454.0,0.375,64.0,379.333333333,0.948380947113
135.0,0.625,64.0,698.333333333,0.907423019409
567.0,0.125,64.0,266.333333333,0.926698923111
262.0,0.25,64.0,571.333333333,1.04539108276
680.0,0.0453406813627,64.0,153.333333333,0.822637081146
328.0,0.0625,64.0,505.333333333,0.93208694458
730.0,0.00676352705411,64.0,103.333333333,0.939162015915
219.0,0.9375,64.0,614.333333333,0.86180305481
589.0,0.0625,64.0,244.333333333,1.07564306259
571.0,0.125,64.0,262.333333333,1.08323001862
765.0,0.0914328657315,64.0,68.3333333333,0.905778169632
744.0,0.105961923848,64.0,89.3333333333,0.995715141296
348.0,0.0625,64.0,485.333333333,0.943583965302
49.0,0.0625,64.0,784.333333333,0.934740781784
519.0,0.0329408817635,64.0,314.333333333,0.745371103287
845.0,0.130761523046,64.0,-11.6666666667,0.834661006927
282.0,0.0625,64.0,551.333333333,0.82275390625
659.0,0.0182865731463,64.0,174.333333333,0.903036832809
584.0,0.0625,64.0,249.333333333,1.2509200573
558.0,0.6875,64.0,275.333333333,0.858305931091
710.0,0.0318136272545,64.0,123.333333333,1.04104280472
261.0,0.0625,64.0,572.333333333,0.94397187233
618.0,0.625,64.0,215.333333333,0.846159934998
493.0,0.585295591182,64.0,340.333333333,0.91370511055
741.0,0.0222945891784,64.0,92.3333333333,0.84029507637
70.0,0.0625,64.0,763.333333333,0.895340919495
782.0,0.302354709419,64.0,51.3333333333,0.84925699234
202.0,0.25,64.0,631.333333333,0.861824989319
692.0,0.0516032064128,64.0,141.333333333,0.843735933304
593.0,0.0625,64.0,240.333333333,1.24985599518
737.0,0.00751503006012,64.0,96.3333333333,0.831007003784
638.0,0.681863727455,64.0,195.333333333,0.908416032791
299.0,0.0625,64.0,534.333333333,0.858454942703
705.0,0.521543086172,64.0,128.333333333,1.08579492569
795.0,0.151553106212,64.0,38.3333333333,1.23309397697
488.0,0.0103957915832,64.0,345.333333333,1.01656007767
417.0,0.125,64.0,416.333333333,0.900123119354
650.0,0.0108967935872,64.0,183.333333333,1.10302209854
557.0,0.125,64.0,276.333333333,0.898548126221
319.0,0.0625,64.0,514.333333333,0.898558139801
755.0,0.0343186372745,64.0,78.3333333333,1.44576692581
589.0,0.0513527054108,64.0,244.333333333,0.852520942688
215.0,0.375,64.0,618.333333333,0.87008690834
573.0,0.125,64.0,260.333333333,0.900022983551
554.0,0.125,64.0,279.333333333,1.11727690697
60.0,0.03125,64.0,773.333333333,0.933928012848
763.0,0.0475951903808,64.0,70.3333333333,0.969306945801
654.0,0.00676352705411,64.0,179.333333333,0.842522144318
742.0,0.00989478957916,64.0,91.3333333333,0.808162927628
304.0,0.8125,64.0,529.333333333,0.867163896561
346.0,0.0625,64.0,487.333333333,0.896560907364
746.0,0.0578657314629,64.0,87.3333333333,0.867475986481
266.0,0.875,64.0,567.333333333,0.736821889877
322.0,0.064879759519,64.0,511.333333333,0.807371854782
536.0,0.125,64.0,297.333333333,0.797646045685
56.0,0.0625,64.0,777.333333333,0.797674894333
401.0,0.25,64.0,432.333333333,0.812325000763
716.0,0.0513527054108,64.0,117.333333333,0.796113967896
737.0,0.480711422846,64.0,96.3333333333,0.863816976547
311.0,0.4375,64.0,522.333333333,0.808667898178
187.0,0.375,64.0,646.333333333,0.808534860611
704.0,0.0696392785571,64.0,129.333333333,0.70858001709
784.0,0.0533567134269,64.0,49.3333333333,0.832377195358
297.0,0.9375,64.0,536.333333333,0.759823083878
249.0,0.0625,64.0,584.333333333,0.894248008728
616.0,0.0625,64.0,217.333333333,0.966864109039
197.0,0.9375,64.0,636.333333333,0.821362018585
755.0,0.0924348697395,64.0,78.3333333333,0.777012109756
564.0,0.25,64.0,269.333333333,0.787996053696
278.0,0.875,64.0,555.333333333,1.07498407364
600.0,0.0448396793587,64.0,233.333333333,0.733594894409
676.0,0.0700150300601,64.0,157.333333333,0.812847852707
362.0,0.125,64.0,471.333333333,0.711075782776
712.0,0.0764028056112,64.0,121.333333333,0.758754968643
575.0,0.0625,64.0,258.333333333,0.770923137665
711.0,0.102955911824,64.0,122.333333333,0.862413167953
287.0,0.0625,64.0,546.333333333,0.783953905106
38.0,0.0625,64.0,795.333333333,0.799319028854
263.0,0.75,64.0,570.333333333,0.786859035492
684.0,0.875,64.0,149.333333333,0.782855033875
516.0,0.00764028056112,64.0,317.333333333,0.811071157455
317.0,0.875,64.0,516.333333333,0.740927934647
206.0,0.375,64.0,627.333333333,0.727949857712
602.0,0.125,64.0,231.333333333,0.710052013397
172.0,0.0625,64.0,661.333333333,0.826097011566
607.0,0.125,64.0,226.333333333,0.750730037689
428.0,0.625,64.0,405.333333333,0.880774021149
753.0,0.875,64.0,80.3333333333,0.801723003387
670.0,0.0145290581162,64.0,163.333333333,1.13922405243
380.0,0.0625,64.0,453.333333333,0.89742898941
115.0,0.375,64.0,718.333333333,0.761463880539
106.0,0.5,64.0,727.333333333,1.343708992
18.0,0.0625,64.0,815.333333333,1.27273106575
99.0,0.1875,64.0,734.333333333,0.970633983612
284.0,0.75,64.0,549.333333333,1.25835990906
521.0,0.25,64.0,312.333333333,1.86797690392
657.0,0.4375,64.0,176.333333333,1.27302193642
404.0,0.875,64.0,429.333333333,0.813323974609
683.0,0.00726452905812,64.0,150.333333333,0.805884838104
364.0,0.625,64.0,469.333333333,0.73514008522
280.0,0.0484719438878,64.0,553.333333333,0.772690057755
91.0,0.0625,64.0,742.333333333,0.766457796097
257.0,0.0625,64.0,576.333333333,0.799844026566
249.0,0.0625,64.0,584.333333333,0.868385076523
752.0,0.467434869739,64.0,81.3333333333,0.943938970566
585.0,0.125,64.0,248.333333333,0.7921230793
791.0,0.25,64.0,42.3333333333,1.23274683952
126.0,0.75,64.0,707.333333333,1.13355612755
755.0,0.0979458917836,64.0,78.3333333333,0.881283044815
361.0,0.4375,64.0,472.333333333,0.843258142471
520.0,0.875,64.0,313.333333333,0.897136926651
376.0,0.375,64.0,457.333333333,0.796140909195
577.0,0.0219188376754,64.0,256.333333333,0.723436117172
652.0,0.625,64.0,181.333333333,0.766448020935
769.0,0.0936873747495,64.0,64.3333333333,0.749850034714
821.0,0.148046092184,64.0,12.3333333333,0.847934961319
257.0,0.9375,64.0,576.333333333,0.760406970978
575.0,0.0182865731463,64.0,258.333333333,0.923918962479
581.0,0.125,64.0,252.333333333,0.840259075165
393.0,0.6875,64.0,440.333333333,0.710206985474
709.0,0.106462925852,64.0,124.333333333,0.774267911911
246.0,0.0625,64.0,587.333333333,0.79775094986
636.0,0.000751503006012,64.0,197.333333333,0.750985145569
598.0,0.125,64.0,235.333333333,0.814887046814
188.0,0.03125,64.0,645.333333333,0.855401039124
762.0,0.875,64.0,71.3333333333,0.933825016022
298.0,0.3125,64.0,535.333333333,0.864498853683
740.0,0.0399549098196,64.0,93.3333333333,0.868852138519
105.0,0.9375,64.0,728.333333333,0.811357021332
694.0,0.0274298597194,64.0,139.333333333,0.832041978836
541.0,0.185871743487,64.0,292.333333333,0.760835886002
702.0,0.308867735471,64.0,131.333333333,0.811160802841
625.0,0.0353206412826,64.0,208.333333333,0.774548768997
269.0,0.875,64.0,564.333333333,0.820141792297
270.0,0.0625,64.0,563.333333333,0.879339933395
261.0,0.03125,64.0,572.333333333,0.817011117935
786.0,0.0343186372745,64.0,47.3333333333,0.862655162811
127.0,0.875,64.0,706.333333333,0.919015884399
583.0,0.125,64.0,250.333333333,0.822285890579
817.0,0.0836673346693,64.0,16.3333333333,0.855758905411
97.0,0.03125,64.0,736.333333333,1.58290910721
731.0,0.0162825651303,64.0,102.333333333,1.14064502716
254.0,0.625,64.0,579.333333333,0.999236106873
745.0,0.375,64.0,88.3333333333,0.921043157578
194.0,0.375,64.0,639.333333333,1.05052876472
289.0,0.125,64.0,544.333333333,0.918609857559
528.0,0.0132765531062,64.0,305.333333333,0.831981897354
569.0,0.0869238476954,64.0,264.333333333,1.00684213638
350.0,0.125,64.0,483.333333333,1.10606789589
577.0,0.125,64.0,256.333333333,0.994359970093
560.0,0.0625,64.0,273.333333333,1.30256199837
623.0,0.125,64.0,210.333333333,1.20820403099
593.0,0.0242985971944,64.0,240.333333333,1.59925103188
766.0,0.0373246492986,64.0,67.3333333333,1.71114587784
609.0,0.375,64.0,224.333333333,1.85947012901
289.0,0.125,64.0,544.333333333,1.58802008629
783.0,0.506763527054,64.0,50.3333333333,1.03435897827
85.0,0.6875,64.0,748.333333333,1.01674294472
197.0,0.0625,64.0,636.333333333,1.12928819656
289.0,0.0625,64.0,544.333333333,1.1503880024
525.0,0.00275551102204,64.0,308.333333333,0.90876698494
561.0,0.812875751503,64.0,272.333333333,0.853306770325
314.0,0.0625,64.0,519.333333333,0.855689048767
631.0,0.668587174349,64.0,202.333333333,0.942574977875
358.0,0.75,64.0,475.333333333,0.959061145782
761.0,0.0526052104208,64.0,72.3333333333,1.06776809692
241.0,0.375,64.0,592.333333333,0.959661006927
506.0,0.0308116232465,64.0,327.333333333,1.49670410156
760.0,0.0799098196393,64.0,73.3333333333,0.801070928574
512.0,0.5625,64.0,321.333333333,0.799251079559
305.0,0.0625,64.0,528.333333333,0.762866973877
566.0,0.0127755511022,64.0,267.333333333,0.774025917053
177.0,0.3125,64.0,656.333333333,0.811910867691
555.0,0.125,64.0,278.333333333,0.765869855881
211.0,0.4375,64.0,622.333333333,0.90477514267
759.0,0.118486973948,64.0,74.3333333333,0.799800872803
650.0,0.625,64.0,183.333333333,0.830060005188
161.0,0.0625,64.0,672.333333333,0.766446113586
175.0,0.875,64.0,658.333333333,0.809517860413
651.0,0.690631262525,64.0,182.333333333,0.818039178848
269.0,0.9375,64.0,564.333333333,0.782781124115
748.0,0.136147294589,64.0,85.3333333333,0.934815883636
801.0,0.147795591182,64.0,32.3333333333,0.882256031036
584.0,0.0111472945892,64.0,249.333333333,0.821161031723
18.0,0.0625,64.0,815.333333333,0.963454961777
736.0,0.0488476953908,64.0,97.3333333333,1.0484559536
171.0,0.875,64.0,662.333333333,1.39665412903
695.0,0.0924348697395,64.0,138.333333333,1.39965295792
735.0,0.0378256513026,64.0,98.3333333333,1.18143010139
399.0,0.125,64.0,434.333333333,1.25879788399
232.0,0.875,64.0,601.333333333,1.32667183876
666.0,0.370991983968,64.0,167.333333333,1.61019301414
771.0,0.0303106212425,64.0,62.3333333333,1.52943086624
775.0,0.171593186373,64.0,58.3333333333,1.5575671196
739.0,0.0323146292585,64.0,94.3333333333,2.01056003571
755.0,0.0152805611222,64.0,78.3333333333,1.4471051693
455.0,0.8125,64.0,378.333333333,0.84513092041
354.0,0.875,64.0,479.333333333,1.02229189873
18.0,0.0625,64.0,815.333333333,1.61276698112
457.0,0.0209168336673,64.0,376.333333333,1.64573907852
98.0,0.03125,64.0,735.333333333,1.6060359478
383.0,0.00839178356713,64.0,450.333333333,0.953464984894
177.0,0.75,64.0,656.333333333,1.09899806976
693.0,0.12249498998,64.0,140.333333333,0.894418001175
529.0,0.875,64.0,304.333333333,0.958407878876
572.0,0.125,64.0,261.333333333,1.00275802612
221.0,0.75,64.0,612.333333333,0.953660964966
602.0,0.812875751503,64.0,231.333333333,0.906190872192
491.0,0.75,64.0,342.333333333,0.837014913559
611.0,0.3125,64.0,222.333333333,0.805405855179
626.0,0.0528557114228,64.0,207.333333333,0.894098997116
430.0,0.625,64.0,403.333333333,0.867892980576
744.0,0.0418336673347,64.0,89.3333333333,0.834444999695
552.0,0.375,64.0,281.333333333,0.859629869461
243.0,0.125,64.0,590.333333333,0.737858057022
228.0,0.4375,64.0,605.333333333,0.791733980179
274.0,0.125,64.0,559.333333333,0.816846847534
583.0,0.25,64.0,250.333333333,0.858068943024
45.0,0.0625,64.0,788.333333333,0.849078893661
582.0,0.270415831663,64.0,251.333333333,0.829175949097
733.0,0.0137775551102,64.0,100.333333333,1.09515500069
552.0,0.125,64.0,281.333333333,0.753923177719
757.0,0.125,64.0,76.3333333333,0.812226057053
351.0,0.0625,64.0,482.333333333,0.84578204155
698.0,0.0247995991984,64.0,135.333333333,0.789385080338
751.0,0.625,64.0,82.3333333333,0.825529098511
762.0,0.0979458917836,64.0,71.3333333333,0.764392852783
17.0,0.0625,64.0,816.333333333,0.946438074112
792.0,0.0303106212425,64.0,41.3333333333,0.790184020996
569.0,0.0433366733467,64.0,264.333333333,0.774211883545
746.0,0.0333166332665,64.0,87.3333333333,0.850936889648
662.0,0.375,64.0,171.333333333,0.86377286911
186.0,0.0625,64.0,647.333333333,0.813077926636
606.0,0.125,64.0,227.333333333,0.770895004272
